data,public_transport_usage,pedestrian_count,temperature,humidity,public_transport_delay,weather_conditions,day_of_week,pedestrian_incidents
2036-01-18,286.0416666666667,1053.8333333333333,12.79849252670936,65.04166666666667,15.889529022962437,Fog,Friday,62
2036-01-19,282.2916666666667,939.6666666666666,9.90732084592951,57.916666666666664,19.005519881935104,Clear,Saturday,42
2036-01-20,264.9166666666667,995.875,10.28121275696646,54.208333333333336,12.72644505767733,Snow,Sunday,54
2036-01-21,303.5,951.875,11.172674468673696,62.708333333333336,16.005712221355655,Clear,Monday,45
2036-01-22,289.8333333333333,931.9583333333334,13.734645773614048,56.333333333333336,14.179380419086927,"Clear, Snow",Tuesday,39
2036-01-23,274.0833333333333,1119.9166666666667,11.201689546560281,59.291666666666664,17.08759699030086,"Clear, Rain",Wednesday,57
2036-01-24,321.0,1016.7083333333334,13.225268105327316,57.916666666666664,19.635084056432444,Clear,Thursday,53
2036-01-25,248.45833333333334,959.9583333333334,10.957592477287838,67.0,16.30502805485518,Fog,Friday,48
2036-01-26,254.16666666666666,726.4166666666666,11.998005576646287,69.25,18.782283617811103,"Clear, Snow",Saturday,58
2036-01-27,301.6666666666667,985.625,13.481770251561445,63.791666666666664,17.29278191336904,Clear,Sunday,44
2036-01-28,273.8333333333333,1013.25,8.659187035865653,55.5,13.548033749851589,Clear,Monday,45
2036-01-29,212.375,902.3333333333334,12.108682249502936,56.75,17.505589396696482,Clear,Tuesday,50
2036-01-30,262.5,1038.4583333333333,8.834812750965437,53.625,15.994517630351494,Clear,Wednesday,46
2036-01-31,264.5416666666667,814.4583333333334,9.883023036090105,58.416666666666664,16.827027566466764,"Clear, Fog",Thursday,42
2037-01-01,274.9583333333333,1109.0416666666667,7.034747774692725,60.583333333333336,15.291897239840367,Clear,Thursday,34
2037-01-02,267.9583333333333,1149.0,16.13931481400291,56.166666666666664,16.837005822302014,"Clear, Fog",Friday,39
2037-01-03,243.79166666666666,1086.7916666666667,14.75588357890455,58.25,15.998639917006178,Rain,Saturday,54
2037-01-04,286.9166666666667,1125.5416666666667,11.77379989833895,68.875,15.188798559173028,Clear,Sunday,29
2037-01-05,261.9583333333333,878.5416666666666,17.673864277927397,60.5,11.579231936180596,"Clear, Fog, Rain",Monday,43
2037-01-06,218.95833333333334,932.4166666666666,10.751785654933315,57.625,16.016829761046417,Fog,Tuesday,62
2037-01-07,255.625,1115.9583333333333,10.76905605550242,61.125,13.133192682792853,Rain,Wednesday,52
2037-01-08,304.2083333333333,1086.8333333333333,16.907050807699495,63.625,15.440256868945584,Fog,Thursday,53
2037-01-09,255.16666666666666,1103.5833333333333,9.151735506756077,58.583333333333336,14.466274499360095,Clear,Friday,48
2037-01-10,266.0416666666667,796.0416666666666,11.138626491413627,70.41666666666667,16.329634283142013,"Clear, Fog, Rain, Snow",Saturday,46
2037-01-11,238.5,1290.2916666666667,16.510404799693344,63.666666666666664,14.164492014837357,"Clear, Fog",Sunday,37
2037-01-12,300.8333333333333,1019.5416666666666,10.74902180727877,56.791666666666664,16.99527557058416,Fog,Monday,48
2037-01-13,283.5,1160.125,10.04223302857233,72.91666666666667,16.98065044260938,Snow,Tuesday,42
2037-01-14,262.6666666666667,934.125,11.919348419744734,58.0,13.54540461548696,Snow,Wednesday,45
2037-01-15,308.625,1238.5416666666667,10.457221113768313,53.291666666666664,14.818367494264324,Clear,Thursday,68
2037-01-16,269.875,981.2083333333334,12.681897683247028,51.333333333333336,13.6598494366253,"Clear, Fog, Rain, Snow",Friday,39
2037-01-17,265.5416666666667,962.5833333333334,11.664527781030678,59.833333333333336,16.66671917094889,Clear,Saturday,51
2037-01-18,249.41666666666666,1135.0416666666667,12.856136175598238,59.041666666666664,14.531612631432735,Snow,Sunday,63
2037-01-19,261.9166666666667,908.6666666666666,11.465034520821327,56.083333333333336,16.82815442922473,Fog,Monday,52
2037-01-20,275.6666666666667,1012.9583333333334,12.879814604670711,61.666666666666664,16.98597970082415,Snow,Tuesday,34
2037-01-21,315.8333333333333,1019.1666666666666,9.598799045517437,59.666666666666664,12.950651045973585,Rain,Wednesday,53
2037-01-22,264.5,971.6666666666666,11.586653361734205,56.0,15.998170665276888,Rain,Thursday,61
2037-01-23,250.41666666666666,1006.4166666666666,12.026695573655466,61.666666666666664,15.39486605865884,Clear,Friday,55
2037-01-24,220.79166666666666,966.9583333333334,15.186076161487138,54.708333333333336,16.290152910128892,Snow,Saturday,51
2037-01-25,246.45833333333334,727.0833333333334,10.870358653154057,55.625,13.38974692266119,"Clear, Snow",Sunday,52
2037-01-26,295.9166666666667,961.9166666666666,12.686050083464345,48.958333333333336,16.320157284821963,"Rain, Snow",Monday,42
2037-01-27,276.5416666666667,1119.25,13.28078753279211,53.625,17.722519693312773,Fog,Tuesday,47
2037-01-28,292.6666666666667,955.375,12.58617443380155,62.916666666666664,14.336245205696335,Rain,Wednesday,54
2037-01-29,297.8333333333333,1025.0416666666667,16.093321076801832,61.458333333333336,16.580993838590352,Rain,Thursday,39
2037-01-30,257.6666666666667,990.8333333333334,7.046424553560775,62.458333333333336,12.743037773643174,Clear,Friday,42
2037-01-31,293.125,1067.4166666666667,12.673488205485462,56.208333333333336,15.849859591802101,Fog,Saturday,50
2038-01-01,250.58333333333334,1162.1666666666667,11.0197046609003,56.791666666666664,14.250059418437644,Clear,Friday,59
2038-01-02,275.25,919.5,9.956825033519449,57.5,14.758286682265867,Snow,Saturday,49
2038-01-03,278.2083333333333,910.9166666666666,11.743104184128244,59.375,16.72288114444696,Rain,Sunday,54
2038-01-04,292.6666666666667,793.5,7.111895390366133,52.583333333333336,16.669093633097628,Fog,Monday,42
2038-01-05,296.8333333333333,1093.75,9.772689106746435,57.333333333333336,15.847698829117297,Rain,Tuesday,48
2038-01-06,250.83333333333334,1142.1666666666667,14.697903719242186,65.95833333333333,15.027975742847802,Fog,Wednesday,60
2038-01-07,270.2916666666667,859.8333333333334,17.74640327139508,60.708333333333336,10.440986675603408,Clear,Thursday,55
2038-01-08,213.5,987.3333333333334,9.51233125226421,59.25,14.286704170385368,Snow,Friday,59
2038-01-09,301.0833333333333,1052.7083333333333,12.507580698330601,64.66666666666667,15.144591878183041,Snow,Saturday,29
2038-01-10,253.95833333333334,921.7916666666666,13.00546162372475,60.458333333333336,16.34553309022664,Snow,Sunday,47
2038-01-11,245.875,869.5416666666666,11.574095701533643,53.791666666666664,15.646962340468257,"Clear, Rain",Monday,46
2038-01-12,258.375,998.4583333333334,7.286236145625785,65.625,14.652545376830771,Rain,Tuesday,71
2038-01-13,285.9583333333333,832.875,15.185675277146222,55.375,16.32967049450114,Snow,Wednesday,40
2038-01-14,313.125,1009.625,20.31757352046078,58.833333333333336,13.103379024969653,Clear,Thursday,50
2038-01-15,310.5833333333333,1009.4583333333334,11.753326395581736,57.375,15.292605069881525,Snow,Friday,49
2038-01-16,232.45833333333334,971.8333333333334,11.122983159709376,69.20833333333333,14.471045368608605,Snow,Saturday,49
2038-01-17,287.5833333333333,1099.6666666666667,4.766654430955348,60.625,16.510528809614257,Snow,Sunday,55
2038-01-18,221.20833333333334,975.5833333333334,13.763556877541546,57.625,14.290520020254212,"Clear, Fog",Monday,59
2038-01-19,248.625,1093.875,10.625688120238998,59.791666666666664,14.622780045042859,Fog,Tuesday,50
2038-01-20,271.8333333333333,921.0,11.72252124990569,67.375,15.309206343766974,Rain,Wednesday,52
2038-01-21,265.0416666666667,1113.5416666666667,11.310050748377492,57.541666666666664,13.715654908889542,"Rain, Snow",Thursday,50
2038-01-22,264.0416666666667,1054.4166666666667,14.662886902319888,62.25,13.941406845689833,"Fog, Rain",Friday,40
2038-01-23,221.66666666666666,1018.125,12.145033867369037,60.708333333333336,12.91835776445707,Fog,Saturday,44
2038-01-24,259.2916666666667,1062.125,12.741315313291016,57.458333333333336,16.646197448035334,"Clear, Fog",Sunday,47
2038-01-25,278.0833333333333,1004.5416666666666,10.158065667276661,54.5,15.571235395347216,Rain,Monday,55
2038-01-26,284.7916666666667,1140.5833333333333,15.222754095546748,62.25,16.506069829846012,Fog,Tuesday,40
2038-01-27,256.4166666666667,1019.6666666666666,13.78307664211471,60.625,15.212250183571484,"Fog, Rain",Wednesday,60
2038-01-28,256.25,978.3333333333334,8.737290323263155,59.5,14.740769833857549,Fog,Thursday,50
2038-01-29,268.7083333333333,1176.2916666666667,9.688052794191893,62.25,15.566207617980304,"Clear, Fog",Friday,48
2038-01-30,308.8333333333333,1012.2916666666666,14.69925900469535,55.458333333333336,16.102210985077228,Clear,Saturday,50
2038-01-31,297.5416666666667,858.25,8.245118193679776,61.625,16.771096790499765,"Rain, Snow",Sunday,56
2039-01-01,251.16666666666666,1077.3333333333333,12.08510255629072,53.041666666666664,16.781351109533095,Snow,Saturday,56
2039-01-02,275.2916666666667,1017.1666666666666,12.282848813135894,58.166666666666664,18.445131906285656,"Rain, Snow",Sunday,53
2039-01-03,311.5833333333333,1009.5,11.507009546038859,58.333333333333336,14.287040253262532,Snow,Monday,52
2039-01-04,271.4166666666667,1084.5833333333333,12.04968718789049,62.791666666666664,17.467072252501787,Snow,Tuesday,51
2039-01-05,285.6666666666667,1055.0833333333333,14.282208048223454,64.25,17.48639293719903,Clear,Wednesday,54
2039-01-06,289.25,930.2916666666666,7.8546790680167815,56.208333333333336,16.55129603892477,"Clear, Rain",Thursday,48
2039-01-07,270.7083333333333,649.1666666666666,17.084844046980113,51.083333333333336,13.420485699289976,Rain,Friday,45
2039-01-08,313.6666666666667,943.625,14.239464813248937,63.083333333333336,15.647407588856469,Rain,Saturday,52
2039-01-09,274.125,949.375,17.37958559160755,60.166666666666664,16.509513147998174,Snow,Sunday,51
2039-01-10,278.8333333333333,965.1666666666666,12.934053092363479,65.04166666666667,14.837306101859932,Rain,Monday,50
2039-01-11,297.9583333333333,1058.9583333333333,11.121491351094607,53.166666666666664,14.968128108534339,Clear,Tuesday,58
2039-01-12,298.4166666666667,1036.0,13.032197168065304,59.125,14.069743407376746,Fog,Wednesday,38
2039-01-13,286.7083333333333,921.8333333333334,11.649624095420798,57.458333333333336,14.801563331029849,Clear,Thursday,41
2039-01-14,297.625,959.5,10.980153552235613,64.04166666666667,14.492464393638826,Rain,Friday,47
2039-01-15,263.7916666666667,1008.7083333333334,7.4302013243573155,67.20833333333333,12.377283966523214,Clear,Saturday,54
2039-01-16,257.0416666666667,1025.7083333333333,12.712671543293292,61.833333333333336,15.952994343760537,Snow,Sunday,44
2039-01-17,287.0,1237.2083333333333,13.346665014748277,54.708333333333336,15.162631689509176,Fog,Monday,41
2039-01-18,254.70833333333334,858.8333333333334,9.71345581450753,57.875,16.837537467180194,Snow,Tuesday,51
2039-01-19,304.7083333333333,1042.25,11.027290806553864,65.66666666666667,15.7605319811587,"Clear, Fog",Wednesday,50
2039-01-20,279.5833333333333,1029.375,15.948269442319187,58.583333333333336,14.630996683598033,Rain,Thursday,42
2039-01-21,301.1666666666667,1077.5,10.913934168929707,59.083333333333336,12.92851359131693,Clear,Friday,52
2039-01-22,300.3333333333333,924.5833333333334,14.399666486406522,60.375,12.08387108428718,Snow,Saturday,52
2039-01-23,275.2916666666667,852.8333333333334,10.727269888957325,55.791666666666664,18.217043206861582,Clear,Sunday,38
2039-01-24,302.2083333333333,1012.2916666666666,7.33770520277839,55.333333333333336,16.618682085709427,Snow,Monday,38
2039-01-25,254.08333333333334,885.5416666666666,12.39956298939597,63.583333333333336,16.644802755323784,Clear,Tuesday,63
2039-01-26,271.4583333333333,1174.2083333333333,8.81421360734615,59.25,13.958854475583713,Snow,Wednesday,50
2039-01-27,278.9583333333333,1249.375,9.993760815265052,70.79166666666667,14.660794523726311,Fog,Thursday,50
2039-01-28,321.2916666666667,934.9583333333334,5.906252185028445,59.583333333333336,14.964358504707638,Fog,Friday,57
2039-01-29,274.125,1168.9583333333333,7.008364626656813,56.583333333333336,13.546749273772948,Clear,Saturday,56
2039-01-30,306.4583333333333,1022.7083333333334,9.21886206792427,61.083333333333336,16.590290038873853,Rain,Sunday,59
2039-01-31,303.2083333333333,1223.0416666666667,14.020862086674677,58.291666666666664,12.186436225721025,"Fog, Snow",Monday,55
2040-01-01,274.75,928.7083333333334,9.332572781601463,56.333333333333336,16.005658435196406,Rain,Sunday,58
2040-01-02,269.5416666666667,841.7916666666666,10.786539566838478,60.083333333333336,11.559815682402183,Fog,Monday,57
2040-01-03,269.9166666666667,906.3333333333334,12.070173928802555,65.375,13.831914956509534,Fog,Tuesday,54
2040-01-04,296.0416666666667,911.0,6.885649725359148,60.958333333333336,13.949233573284808,Snow,Wednesday,44
2040-01-05,259.9583333333333,946.7916666666666,7.927137556076235,60.166666666666664,16.437947013323694,Clear,Thursday,50
2040-01-06,314.9583333333333,1055.875,10.378157258305416,71.83333333333333,15.642129138882517,"Rain, Snow",Friday,55
2040-01-07,261.875,879.125,8.812920953212457,59.708333333333336,13.659640442412629,"Clear, Snow",Saturday,52
2040-01-08,271.3333333333333,993.125,10.26259731659051,57.083333333333336,15.49527851795785,Snow,Sunday,43
2040-01-09,290.0416666666667,888.0416666666666,17.708749072256467,64.0,14.33749911263176,Fog,Monday,45
2040-01-10,302.6666666666667,1106.7916666666667,12.01696915845644,55.541666666666664,14.894578865670454,Rain,Tuesday,54
2040-01-11,273.6666666666667,1181.5416666666667,16.420104088394847,56.541666666666664,13.780606816722438,Snow,Wednesday,52
2040-01-12,284.875,955.375,10.657552332015397,53.458333333333336,14.228214409995617,Clear,Thursday,49
2040-01-13,276.3333333333333,1118.5,15.552657852890087,53.416666666666664,12.243545616163773,Clear,Friday,46
2040-01-14,239.41666666666666,761.3333333333334,16.020182277773497,60.208333333333336,15.863060084066271,Fog,Saturday,51
2040-01-15,266.9166666666667,1126.125,7.280924202154741,51.958333333333336,14.698763223054868,Rain,Sunday,39
2040-01-16,295.5833333333333,1056.1666666666667,16.9018481244574,63.583333333333336,14.003916187458044,Clear,Monday,39
2040-01-17,319.25,1155.125,12.870097317959399,63.75,17.870054383236884,"Clear, Snow",Tuesday,47
2040-01-18,275.2916666666667,908.4166666666666,16.12048429054031,57.375,16.84134900473923,"Fog, Rain",Wednesday,49
2040-01-19,257.2083333333333,734.2083333333334,15.948238416929215,65.33333333333333,19.741921174561515,Fog,Thursday,45
2040-01-20,301.9166666666667,1032.25,16.947599934753473,65.75,15.479666228779955,Rain,Friday,61
2040-01-21,265.9583333333333,987.5,10.791539448698385,63.208333333333336,14.204347946152014,Snow,Saturday,60
2040-01-22,289.7083333333333,828.5833333333334,11.275935233579093,61.958333333333336,13.034435508696264,"Fog, Snow",Sunday,39
2040-01-23,251.0,1031.0416666666667,14.217012638976996,64.95833333333333,17.96537153914856,"Clear, Rain, Snow",Monday,49
2040-01-24,281.1666666666667,996.25,12.068179801561465,60.375,14.718818062081331,Fog,Tuesday,58
2040-01-25,221.41666666666666,850.0,14.412484281772478,56.0,14.673456248028117,Rain,Wednesday,35
2040-01-26,265.875,933.625,8.585424847901576,57.458333333333336,17.079805449778302,Snow,Thursday,57
2040-01-27,297.375,1137.25,14.72708374719503,59.916666666666664,14.213375277788563,Rain,Friday,47
2040-01-28,289.0,1171.6666666666667,8.443010422026092,59.458333333333336,16.004281498090354,Fog,Saturday,55
2040-01-29,282.375,959.9583333333334,14.396069141573372,62.916666666666664,13.306712809378132,Fog,Sunday,41
2040-01-30,287.5833333333333,1051.0416666666667,13.712278068842513,52.958333333333336,18.475117154780826,Clear,Monday,59
2040-01-31,260.7916666666667,1022.9583333333334,13.066540918524053,61.083333333333336,15.118795106149925,Clear,Tuesday,45
2041-01-01,285.25,918.125,12.841442098614957,61.333333333333336,12.821377300907699,Fog,Tuesday,53
2041-01-02,251.04166666666666,1131.0,13.439726644763661,62.916666666666664,15.08616445877601,"Clear, Snow",Wednesday,39
2041-01-03,260.7916666666667,903.0416666666666,10.478295248844088,68.79166666666667,14.95235383416817,Rain,Thursday,46
2041-01-04,281.4166666666667,1059.0,11.735567801527923,60.333333333333336,15.727866198916265,Fog,Friday,47
2041-01-05,256.2916666666667,1030.4583333333333,9.868601963821904,55.458333333333336,17.51352294998245,Clear,Saturday,54
2041-01-06,220.95833333333334,1033.6666666666667,10.201887157526146,67.41666666666667,14.854093196003257,Clear,Sunday,47
2041-01-07,237.25,1005.3333333333334,14.982946931886955,54.958333333333336,15.20111499751365,Clear,Monday,57
2041-01-08,211.08333333333334,810.5416666666666,14.80643645889949,61.25,15.970304678034728,Fog,Tuesday,38
2041-01-09,268.1666666666667,1087.625,15.126787443482149,60.875,13.573850511215289,Clear,Wednesday,48
2041-01-10,273.6666666666667,928.4166666666666,14.094322067703828,58.666666666666664,14.570648485380216,Fog,Thursday,47
2041-01-11,283.4583333333333,866.875,18.593592858045305,57.708333333333336,15.904861067971913,Rain,Friday,53
2041-01-12,261.875,698.7916666666666,9.654001865546562,64.83333333333333,13.28698699862604,Fog,Saturday,53
2041-01-13,304.375,977.0,12.310964497867436,63.166666666666664,13.065689149978345,Fog,Sunday,40
2041-01-14,277.0833333333333,990.75,6.905077839851366,59.0,15.2536213156203,Fog,Monday,52
2041-01-15,306.5,1028.625,14.86600421325731,59.916666666666664,18.993902362862237,Fog,Tuesday,44
2041-01-16,251.70833333333334,1244.0416666666667,15.999749003838977,52.833333333333336,17.327258793309202,"Rain, Snow",Wednesday,63
2041-01-17,319.125,869.125,13.128021836982237,68.66666666666667,14.4116479168186,Rain,Thursday,55
2041-01-18,278.4583333333333,816.375,8.011877638259756,61.833333333333336,16.152487666916468,"Clear, Rain",Friday,51
2041-01-19,271.4166666666667,1005.9166666666666,10.942118113367373,56.791666666666664,16.60512099757607,Fog,Saturday,49
2041-01-20,279.9166666666667,1281.125,11.13428616398344,62.0,13.13890604135807,Fog,Sunday,44
2041-01-21,203.5,1083.8333333333333,8.152797577321918,49.083333333333336,16.473474612629744,Snow,Monday,49
2041-01-22,230.04166666666666,905.5,17.82910227283902,63.833333333333336,14.370372765737999,Snow,Tuesday,57
2041-01-23,247.70833333333334,992.3333333333334,11.908965059703888,53.291666666666664,17.750020016858482,Clear,Wednesday,56
2041-01-24,236.54166666666666,786.4166666666666,13.645537893949387,59.333333333333336,16.224056105108488,"Clear, Fog",Thursday,43
2041-01-25,249.0,1038.6666666666667,11.603596893336993,58.708333333333336,16.36482374384921,Clear,Friday,60
2041-01-26,291.4166666666667,756.0833333333334,14.391885313719948,59.583333333333336,12.517055471018468,Rain,Saturday,57
2041-01-27,292.75,1060.7916666666667,14.020713860453561,65.16666666666667,11.000917229992934,Clear,Sunday,59
2041-01-28,267.25,1181.0833333333333,11.50990685341818,54.333333333333336,14.844731893128213,Clear,Monday,50
2041-01-29,268.625,1106.4166666666667,13.55875040123945,65.66666666666667,14.524990105621937,Clear,Tuesday,50
2041-01-30,276.375,950.1666666666666,12.812381071128167,61.125,15.729859513988325,Fog,Wednesday,37
2041-01-31,259.6666666666667,999.125,10.192557538681607,55.458333333333336,16.04772953378063,Fog,Thursday,51
2042-01-01,279.625,1001.9583333333334,15.235748287705986,66.625,19.814356142660504,Snow,Wednesday,50
2042-01-02,278.2916666666667,942.75,10.098998565372266,60.625,17.90740240441593,Snow,Thursday,56
2042-01-03,288.6666666666667,1203.5416666666667,13.43435401260818,54.25,18.601765090704628,Clear,Friday,58
2042-01-04,276.875,976.625,11.112792288479298,57.958333333333336,15.433529776244058,Clear,Saturday,63
2042-01-05,251.0,1264.0833333333333,12.29190540939537,60.291666666666664,17.021539463949246,Fog,Sunday,54
2042-01-06,253.16666666666666,1097.25,16.985170038086448,56.083333333333336,13.19142934028161,"Clear, Rain",Monday,46
2042-01-07,275.5833333333333,1157.8333333333333,9.055506866490438,60.75,14.128689342711041,Clear,Tuesday,54
2042-01-08,294.875,958.75,11.121223128069827,64.70833333333333,15.070706441652865,Snow,Wednesday,53
2042-01-09,262.7916666666667,892.7916666666666,13.840026587179347,66.08333333333333,15.605041147207983,Fog,Thursday,32
2042-01-10,260.0,1114.5,14.24838601798127,60.625,14.330484575274554,Rain,Friday,48
2042-01-11,314.5416666666667,1160.5833333333333,12.00256964514312,52.541666666666664,13.390101360541136,Fog,Saturday,47
2042-01-12,237.91666666666666,965.9166666666666,11.27212458206101,61.708333333333336,14.980020241875538,Snow,Sunday,49
2042-01-13,320.75,1239.9166666666667,15.05967088238418,67.375,16.490378371869657,Rain,Monday,55
2042-01-14,241.83333333333334,1192.625,10.423949031026204,66.33333333333333,16.19151147507704,Fog,Tuesday,52
2042-01-15,274.5416666666667,875.5416666666666,14.611677299875566,66.58333333333333,15.117908250697534,Fog,Wednesday,37
2042-01-16,273.6666666666667,1032.5416666666667,7.220764074531632,65.33333333333333,13.657917961119283,"Fog, Snow",Thursday,56
2042-01-17,284.8333333333333,1010.5833333333334,16.147829126395077,60.125,14.76531375939402,Fog,Friday,44
2042-01-18,325.7083333333333,1253.2916666666667,12.806405216924901,62.125,13.973918534520282,"Fog, Rain",Saturday,57
2042-01-19,318.0833333333333,1154.8333333333333,10.885184444724898,56.416666666666664,14.099744072610711,Fog,Sunday,57
2042-01-20,259.4583333333333,1158.6666666666667,7.752238772766546,58.875,15.68724772929211,Snow,Monday,45
2042-01-21,263.0,810.625,12.840624703803767,59.75,15.214595630610019,"Clear, Rain",Tuesday,47
2042-01-22,294.2083333333333,1083.625,9.969081008246384,61.458333333333336,15.663489788770187,Fog,Wednesday,45
2042-01-23,295.75,988.625,13.55697393112836,55.666666666666664,15.057855058290016,"Fog, Snow",Thursday,63
2042-01-24,262.875,911.75,8.336187054701071,56.291666666666664,16.103614558498013,Snow,Friday,30
2042-01-25,245.29166666666666,1108.875,11.065914064058,60.0,16.52203919754803,Fog,Saturday,52
2042-01-26,248.25,1048.0833333333333,17.579436993687512,55.5,16.75443808671947,Fog,Sunday,46
2042-01-27,275.5416666666667,1243.9583333333333,9.8784896289734,61.25,15.752175574864742,Rain,Monday,46
2042-01-28,276.4583333333333,893.375,16.7768099567143,55.5,15.638282847190657,Snow,Tuesday,37
2042-01-29,274.7083333333333,1162.1666666666667,10.292837074101424,67.20833333333333,18.306643782173044,Rain,Wednesday,56
2042-01-30,246.41666666666666,843.5833333333334,9.082700793386417,60.583333333333336,15.18759522295457,Rain,Thursday,50
2042-01-31,240.66666666666666,998.9583333333334,16.208863752893958,61.916666666666664,16.29762737616125,Clear,Friday,53
2043-01-01,307.0833333333333,1063.7916666666667,18.13555461736285,56.583333333333336,12.679763123115224,Clear,Thursday,47
2043-01-02,312.25,920.2916666666666,10.620777810900181,66.41666666666667,15.42086033939608,Fog,Friday,58
2043-01-03,299.5,895.9166666666666,14.045596699800079,56.166666666666664,14.470396550308601,"Clear, Snow",Saturday,55
2043-01-04,273.125,1017.1666666666666,12.374688858289149,63.958333333333336,14.673892947841308,"Clear, Fog",Sunday,52
2043-01-05,203.95833333333334,1017.375,11.823550296592657,51.208333333333336,16.311644912788278,Snow,Monday,70
2043-01-06,293.1666666666667,1040.0,11.047779398490839,48.0,15.16160003460933,Fog,Tuesday,47
2043-01-07,221.66666666666666,911.0416666666666,12.328625783197362,67.54166666666667,13.735541098268861,Fog,Wednesday,40
2043-01-08,315.6666666666667,835.4583333333334,8.516463535876264,56.583333333333336,19.745562020414578,Rain,Thursday,51
2043-01-09,271.5833333333333,987.6666666666666,11.628519773830584,62.0,15.265672024143562,Fog,Friday,51
2043-01-10,277.125,958.7916666666666,12.96398677460305,62.666666666666664,16.272590998585695,Clear,Saturday,56
2043-01-11,244.04166666666666,1080.1666666666667,12.005510438701824,61.125,16.542227462308144,Rain,Sunday,62
2043-01-12,296.7083333333333,987.8333333333334,11.884112365336994,65.20833333333333,12.904267223859328,Snow,Monday,38
2043-01-13,248.66666666666666,894.5416666666666,12.335695341099205,61.166666666666664,13.812770199032189,Clear,Tuesday,52
2043-01-14,259.0833333333333,964.6666666666666,14.65767097726331,58.666666666666664,16.53532369307512,Fog,Wednesday,54
2043-01-15,233.375,1020.375,13.67164630371156,59.541666666666664,13.919502185721711,"Fog, Snow",Thursday,44
2043-01-16,274.0,998.2916666666666,11.018427216371984,62.708333333333336,15.134389248843997,Rain,Friday,56
2043-01-17,291.5416666666667,1069.0833333333333,15.078178894801683,51.583333333333336,17.818935382947874,Rain,Saturday,40
2043-01-18,298.125,1093.25,8.171542517177846,52.375,15.45194683906527,"Clear, Fog",Sunday,36
2043-01-19,276.2916666666667,937.9166666666666,4.102415724940429,54.333333333333336,14.224914810642659,Fog,Monday,43
2043-01-20,266.1666666666667,1065.7916666666667,11.334262162061124,64.25,18.609959765401953,Fog,Tuesday,49
2043-01-21,272.625,894.6666666666666,10.923118707688245,53.666666666666664,15.872316850705905,Rain,Wednesday,50
2043-01-22,247.95833333333334,1009.5833333333334,14.200407803386875,54.916666666666664,17.405098313104208,Fog,Thursday,46
2043-01-23,227.875,937.2083333333334,13.853216909964573,61.041666666666664,11.956428491762644,Rain,Friday,46
2043-01-24,250.125,1097.875,14.303546452149115,61.291666666666664,15.908545761970373,Fog,Saturday,43
2043-01-25,278.0416666666667,998.7916666666666,12.634659008407743,63.375,16.48809265764165,Rain,Sunday,60
2043-01-26,311.625,1308.0416666666667,8.488931750218505,52.416666666666664,17.3085522648701,"Fog, Rain",Monday,54
2043-01-27,253.79166666666666,1082.375,13.422589005142365,59.791666666666664,12.730373656608634,Fog,Tuesday,43
2043-01-28,290.7083333333333,1188.375,10.184680555705947,50.375,15.232844944609035,Snow,Wednesday,43
2043-01-29,247.75,837.4583333333334,12.410831072778224,63.291666666666664,13.347063982249608,Snow,Thursday,46
2043-01-30,309.375,897.7916666666666,15.31728109308078,71.5,15.931059395804686,Fog,Friday,53
2043-01-31,222.375,711.0,9.632490698131432,62.0,16.349482290530467,Fog,Saturday,49
2044-01-01,240.04166666666666,889.7916666666666,12.689518631868287,63.708333333333336,15.662747212710693,Rain,Friday,67
2044-01-02,290.7083333333333,1329.75,8.99730555407183,60.166666666666664,15.032321240054962,Rain,Saturday,44
2044-01-03,266.0416666666667,1033.5,10.421362443732486,62.458333333333336,19.324444329425763,Clear,Sunday,58
2044-01-04,263.5,969.9583333333334,10.84412320352488,64.33333333333333,16.857771566814346,"Clear, Snow",Monday,45
2044-01-05,253.16666666666666,691.3333333333334,11.265801530392855,61.291666666666664,12.919995755095337,Fog,Tuesday,54
2044-01-06,273.7083333333333,989.8333333333334,14.586800215244958,65.41666666666667,15.225254680583129,Clear,Wednesday,51
2044-01-07,314.5,918.125,10.049827823144577,59.833333333333336,13.731524944170452,"Clear, Fog, Rain, Snow",Thursday,49
2044-01-08,255.04166666666666,838.0416666666666,10.454709640717047,58.541666666666664,13.619740739685843,"Clear, Rain",Friday,61
2044-01-09,223.25,838.75,11.442387026524381,54.5,16.861400505438443,Snow,Saturday,51
2044-01-10,293.7916666666667,903.0833333333334,7.45976399368118,62.0,15.197943528402197,Fog,Sunday,55
2044-01-11,301.7083333333333,1137.0,13.338908171761167,57.458333333333336,13.861041784727293,Rain,Monday,37
2044-01-12,280.125,990.7916666666666,13.22730372910913,63.5,15.967443321224579,"Clear, Rain, Snow",Tuesday,58
2044-01-13,251.16666666666666,1018.0,14.732926785041952,55.666666666666664,16.2737967220904,Clear,Wednesday,61
2044-01-14,314.0,894.5833333333334,9.700816877266844,64.41666666666667,12.41054364280162,Clear,Thursday,45
2044-01-15,294.7083333333333,1054.9583333333333,11.81775759677433,53.791666666666664,15.130732382883162,Fog,Friday,50
2044-01-16,272.625,917.875,11.50483774528721,66.20833333333333,16.39639651843315,Rain,Saturday,47
2044-01-17,299.8333333333333,894.75,11.211930970616223,62.458333333333336,13.931724119990989,Clear,Sunday,43
2044-01-18,298.7083333333333,1113.5833333333333,9.451954024677635,56.0,15.573706336055245,Rain,Monday,49
